2012.08.03,00:00,1.21794,1.23909,1.21653,1.23858,63916
2012.08.06,00:00,1.23960,1.24419,1.23404,1.23991,56124
2012.08.07,00:00,1.23990,1.24403,1.23747,1.23976,51907
2012.08.08,00:00,1.23975,1.24002,1.23255,1.23639,49780
2012.08.09,00:00,1.23636,1.23858,1.22657,1.23039,52700
2012.08.10,00:00,1.23046,1.23152,1.22401,1.22875,47799
2012.08.13,00:00,1.22894,1.23720,1.22596,1.23310,44947
2012.08.14,00:00,1.23309,1.23842,1.23157,1.23205,50085
2012.08.15,00:00,1.23206,1.23421,1.22628,1.22882,40321
2012.08.16,00:00,1.22883,1.23713,1.22546,1.23543,45673
2012.08.17,00:00,1.23546,1.23807,1.22877,1.23325,43983
2012.08.20,00:00,1.23504,1.23674,1.22939,1.23442,45260
2012.08.21,00:00,1.23441,1.24861,1.23410,1.24709,53278
2012.08.22,00:00,1.24708,1.25366,1.24299,1.25274,56655
2012.08.23,00:00,1.25275,1.25880,1.25222,1.25626,58185
2012.08.24,00:00,1.25627,1.25669,1.24804,1.25115,50228
2012.08.27,00:00,1.25116,1.25342,1.24887,1.24974,37449
2012.08.28,00:00,1.24975,1.25752,1.24640,1.25631,50783
2012.08.29,00:00,1.25630,1.25719,1.25174,1.25284,41840
2012.08.30,00:00,1.25282,1.25622,1.24860,1.25049,45736
2012.08.31,00:00,1.25047,1.26361,1.24925,1.25778,60965
2012.09.03,00:00,1.25700,1.26096,1.25589,1.25911,36045
2012.09.04,00:00,1.25912,1.26264,1.25545,1.25647,49588
2012.09.05,00:00,1.25652,1.26229,1.25003,1.25990,56699
2012.09.06,00:00,1.25995,1.26501,1.25600,1.26296,61035
2012.09.07,00:00,1.26299,1.28159,1.26250,1.28149,61622
2012.09.10,00:00,1.28084,1.28111,1.27545,1.27569,49555
2012.09.11,00:00,1.27570,1.28697,1.27535,1.28535,58149
2012.09.12,00:00,1.28534,1.29350,1.28147,1.28982,66779
2012.09.13,00:00,1.28983,1.30002,1.28556,1.29896,65306
2012.09.14,00:00,1.29892,1.31673,1.29788,1.31286,68518
2012.09.17,00:00,1.31192,1.31705,1.30821,1.31157,58138
2012.09.18,00:00,1.31156,1.31195,1.30280,1.30464,61314
2012.09.19,00:00,1.30463,1.30835,1.29919,1.30469,57686
2012.09.20,00:00,1.30470,1.30575,1.29180,1.29669,66134
2012.09.21,00:00,1.29671,1.30465,1.29544,1.29782,62939
2012.09.24,00:00,1.29749,1.29888,1.28899,1.29292,48734
2012.09.25,00:00,1.29293,1.29693,1.28851,1.28994,53417
2012.09.26,00:00,1.28990,1.29114,1.28340,1.28712,51623
2012.09.27,00:00,1.28713,1.29267,1.28275,1.29117,56813
